gene_a,gene_b,combined_score
FCGR3A,CCL5,703
FCGR3A,NCR1,985
FCGR3A,CD3E,771
FCGR3A,B3GAT1,803
FCGR3A,CD2,922
FCGR3A,PRF1,891
FCGR3A,TLR9,755
FCGR3A,CD19,997
FCGR3A,CTLA4,767
FCGR3A,CD69,826
FCGR3A,LCK,806
FCGR3A,IL1B,785
FCGR3A,TNF,872
FCGR3A,KLRC1,796
FCGR3A,CD7,874
FCGR3A,TYROBP,990
FCGR3A,PDCD1,833
FCGR3A,KLRB1,831
FCGR3A,CX3CR1,770
CD244,LAG3,723
CD244,CD8A,722
CD244,FYN,979
CD244,SLAMF7,762
CD244,KIR2DL1,731
CD244,NCR1,879
CD244,CD2,798
CD244,EZH2,879
CD244,KLRD1,854
CD244,SH2D1B,994
CD244,CD160,825
CD244,SH2D1A,999
SLAMF7,FCGR3B,800
SLAMF7,CD244,762
SLAMF7,CD2,853
SLAMF7,NCR1,731
SLAMF7,FCGR3A,829
SLAMF7,CD38,807
SLAMF7,SH2D1B,880
SLAMF7,SLAMF1,752
SLAMF7,SH2D1A,834
FCER1A,FCER1G,997
FCER1A,MS4A1,805
FCER1A,FYN,947
FCER1A,CLEC4C,701
L3MBTL3,BCLAF1,739
MNDA,FPR1,739
MNDA,FCGR3A,851
MNDA,TYROBP,920
MNDA,FCGR3B,705
MNDA,IGSF6,703
FCRL1,MS4A1,826
LMNA,SUN1,997
LMNA,LMNB2,992
LMNA,GZMB,940
LMNA,SYNE2,994
LMNA,MAP2K1,719
LMNA,TMEM43,805
LMNA,LBR,747
LMNA,DSP,724
LMNA,LEMD3,936
LMNA,ACTB,784
LMNA,PARP1,735
LMNA,NARF,715
UBQLN4,ATXN1,992
UBQLN4,UBQLN1,785
UBQLN4,RAD23B,700
RNF146,PARP1,939
RNF146,PARP2,886
RNF146,XPC,744
CLK2,CLK1,792
CLK2,BCLAF1,801
EFNA3,PDGFRB,706
EFNA3,ERBB2,711
EFNA3,FYN,926
EFNA3,EPHA4,999
GOPC,SLC9A3R1,866
TSPYL1,TSPYL2,786
ADAM12,PIK3R1,790
SNAPIN,HPS4,788
SNAPIN,BLOC1S4,977
CHTOP,NUDT21,702
CHTOP,SRSF1,804
CHTOP,PRMT1,897
CHTOP,NXT1,758
CHTOP,RNPS1,722
S100A4,SMAD3,799
S100A4,EGF,862
S100A4,AREG,822
S100A4,S100B,757
S100A8,S100A9,999
S100A8,SMAD3,765
S100A8,CD14,746
S100A8,RAC2,740
S100A8,S100A12,995
S100A8,TAOK1,888
S100A12,IL1B,762
S100A12,S100A9,940
S100A12,MMP9,707
S100A12,FCGR3B,724
S100A12,S100A8,995
S100A9,S100A8,999
S100A9,S100A12,940
S100A9,CD14,767
MLLT11,KMT2A,859
CDC40,SF3B3,981
CDC40,WBP11,858
CDC40,SRSF2,839
CDC40,UPF3B,816
CDC40,BCAS2,999
CDC40,SNRNP48,715
CDC40,TCERG1,866
CDC40,SRSF1,853
CDC40,PPIG,973
CDC40,SRRT,816
CDC40,PPIE,992
CDC40,PPP1R8,813
CDC40,RNF113A,987
CDC40,CWC22,999
CDC40,NCBP2,935
CDC40,CCDC12,997
CDC40,C9orf78,819
CDC40,SRSF7,842
CDC40,TXNL4A,825
CDC40,SRSF11,856
CDC40,HTATSF1,919
CDC40,WDR70,854
ECM1,MMP9,760
BAG3,HSPB1,980
BAG3,CCT2,754
BAG3,HSPA5,847
BAG3,HSPH1,740
BAG3,BAG5,711
BAG3,HSPA1L,861
BAG3,SYNPO2,808
BAG3,TCP1,771
BAG3,HSPA6,876
BAG3,DNAJB1,891
BAG3,CCT4,754
BAG3,HSPA2,850
BAG3,CDC37,800
BAG3,DNAJB6,956
BAG3,HSPA1A,790
BAG3,CCT6A,754
BAG3,HDAC6,729
BAG3,BCL2,986
BAG3,SDF2L1,729
BAG3,HSPA1B,983
BAG3,DNAJC9,745
CD160,KLRD1,839
CD160,TIGIT,771
CD160,KLRF1,861
CD160,KLRG1,845
CD160,LAG3,830
CD160,CD8A,890
CD160,TNFSF14,979
CD160,PDCD1,780
CD160,PRF1,709
CD160,CD244,825
CD160,CTLA4,723
ITGA10,ITGB3,969
ITGA10,LAMA5,736
ITGA10,COL6A2,742
ITGA10,COL9A3,704
ITGA10,THBS4,730
ITGA10,ITGB5,971
ITGA10,ITGA4,916
ITGA10,COL1A1,829
ITGA10,ITGA2B,770
POLR3GL,POLR3A,998
POLR3GL,POLR1D,984
POLR3GL,POLR2K,863
POLR3GL,POLR3G,952
RAB39B,GDI1,952
CD2,CD96,709
CD2,CD52,871
CD2,CD27,887
CD2,ZAP70,849
CD2,SLAMF1,899
CD2,KLRD1,723
CD2,MME,770
CD2,CXCL9,703
CD2,CD5,994
CD2,IL2RB,824
CD2,GYPA,762
CD2,TBX21,725
CD2,SH2D1B,773
CD2,IL2,729
CD2,TRAT1,774
CD2,GZMA,923
CD2,KLRC2,743
CD2,SH2D1A,873
CD2,CD3E,959
CD2,CTLA4,825
CD2,CD69,891
CD2,CD7,979
CD2,CD40LG,877
CD2,LY9,806
CD2,CD79A,744
CD2,KLRB1,918
CD2,FCGR3B,902
CD2,ICOS,880
CD2,GZMK,889
CD2,GZMH,834
CD2,IL7R,775
CD2,CD6,950
CD2,IL2RA,769
CD2,CD3G,930
CD2,GZMB,874
CD2,FYN,902
CD2,CD8A,998
CD2,CD38,826
CD2,CD247,944
CD2,CLEC4C,726
CD2,IFNG,723
CD2,SLAMF7,853
CD2,FCGR3A,922
CD2,NCR1,750
CD2,NKG7,847
CD2,CCL5,808
CD2,KIR2DL1,713
CD2,PRF1,838
CD2,B3GAT1,724
CD2,CD244,798
CD2,CD19,942
CD2,LCK,986
SIKE1,TRAF3IP3,995
SIKE1,STRN3,999
SIKE1,SLMAP,999
SIKE1,MOB4,998
BCAS2,WDR70,807
BCAS2,CDC40,999
BCAS2,CWC22,985
BCAS2,RNF113A,827
BCAS2,PPIG,848
BCAS2,PPIE,996
BCAS2,TCERG1,903
BCAS2,USB1,771
BCAS2,SF3B3,904
BCAS2,WBP11,849
UBL4A,RNF126,825
UBL4A,RPS6,739
UBL4A,RPS18,757
DDX20,STRAP,997
DDX20,AGO2,999
DDX20,FMR1,738
DDX20,NCBP2,737
UBE3D,UBE2C,954
SLC16A4,SLC2A1,777
PCGF6,EZH2,941
PCGF6,RBBP7,937
PCGF6,ANAPC5,903
PCGF6,EED,950
PCGF6,TFDP2,826
PCGF6,CBX1,813
PCGF6,PHC1,986
PCGF6,AUTS2,901
PCGF6,ANAPC10,908
PCGF6,PHC2,974
PCGF6,UBE2C,904
PCGF6,PHC3,972
ATXN7L2,HTT,713
ATXN7L2,TADA3,792
ZNF512B,RBBP7,789
ZNF512B,MTA1,869
TKTL1,PRPS2,956
TKTL1,GPI,995
TKTL1,GSR,727
TKTL1,RPIA,993
MYO6,FBXO34,782
MYO6,ACTB,772
MYO6,ARHGEF12,817
PRPF38B,SRSF11,758
PRMT6,THBS1,725
PTBP2,RBM4,714
PTBP2,HNRNPDL,789
PTBP2,MATR3,842
PTBP2,RBM10,802
GBP5,CXCL9,779
GBP5,CXCL10,749
GBP5,STAT1,934
GBP5,ACSM1,783
GBP5,IFNG,743
GBP5,IRF1,797
AFF2,FMR1,950
FMR1,AFF2,950
FMR1,NUFIP1,970
FMR1,PURA,986
FMR1,KCNG1,876
FMR1,G3BP2,843
FMR1,AGO2,998
FMR1,NUFIP2,993
FMR1,MTDH,774
FMR1,MAP1B,957
FMR1,YTHDF2,884
FMR1,ARC,743
FMR1,DDX20,738
FMR1,FUS,824
FMR1,DDX6,817
FMR1,NCBP2,784
FMR1,NCL,744
CUTC,CUTA,738
GBP3,STAT1,753
MRGBP,YEATS4,998
MRGBP,MORF4L2,999
MRGBP,ATF2,722
MRGBP,ACTB,876
MRGBP,RUVBL1,990
MRGBP,MLLT3,727
MRGBP,ING3,993
MRGBP,TADA3,702
LDOC1,PEG10,750
CD40LG,CXCL1,718
CD40LG,CCL5,731
CD40LG,IFNG,919
CD40LG,CSF2,787
CD40LG,CD38,770
CD40LG,CD8A,907
CD40LG,TNFRSF17,893
CD40LG,CD19,801
CD40LG,TNFSF4,958
CD40LG,TLR9,847
CD40LG,CD70,964
CD40LG,CD2,877
CD40LG,CD1D,877
CD40LG,ICOS,999
CD40LG,BIRC3,738
CD40LG,IL2RA,868
CD40LG,TNFRSF4,938
CD40LG,FASLG,850
CD40LG,CXCR3,730
CD40LG,IL2,924
CD40LG,TNFRSF9,909
CD40LG,TNFSF13B,961
CD40LG,PDCD1,775
CD40LG,TNFSF14,737
CD40LG,IL1B,890
CD40LG,TNF,942
CD40LG,TNFRSF13B,938
CD40LG,CTLA4,856
CD40LG,CD69,849
CD40LG,TNFSF9,859
CD40LG,CD3E,734
CD40LG,SH2D1A,779
CD40LG,IL6,795
CD40LG,CD83,715
CD40LG,SLAMF1,717
CD40LG,ITGA2B,934
CD40LG,CD27,934
CD40LG,CCL22,740
CD40LG,CCL2,714
CD40LG,CCL3,799
CD40LG,LTA,858
CD40LG,CCL4,852
CD40LG,CD5,823
PRKACB,RAPGEF3,984
PRKACB,ITPR3,968
PRKACB,ATF1,793
PRKACB,ADRB2,819
PRKACB,AKAP12,989
PRKACB,BCL2,707
PRKACB,SLC9A3R1,969
PRKACB,KDM3B,907
PRKACB,PDE4B,846
PRKACB,AKIP1,796
PRKACB,GNG2,705
PRKACB,SCN1B,906
PRKACB,AKAP5,998
PRKACB,AKAP8,814
PRKACB,JUN,963
PRKACB,ATF2,782
PRKACB,NR3C1,708
PRKACB,NR4A1,932
PRKACB,RPS6KB1,932
PRKACB,SLC12A2,932
PRKACB,GNAS,824
PRKACB,BRAF,922
PRKACB,GABARAPL1,937
PRKACB,MAP2K1,925
PRKACB,PDE4D,919
PRKACB,PRKAR2B,999
PRKACB,FOXO3,939
PRKACB,ATP1A3,737
PRKACB,FOS,959
PRKACB,MYLK,907
PRKACB,PBX1,907
PRKACB,MAP3K5,910
PRKACB,GRIN2C,730
PRKACB,PTGER4,788
PRKACB,PKIG,764
IFI44,MX2,872
IFI44,CMPK2,790
IFI44,CXCL10,821
IFI44,ISG15,964
IFI44,TRIM22,854
IFI44,OAS1,961
IFI44,MX1,967
IFI44,STAT1,915
IFI44,XAF1,970
IFI44,IFI44L,999
IFI44,IRF9,855
IFI44,IFIT3,984
IFI44,IFITM3,844
IFI44,STAT2,717
IFI44,IFITM1,742
IFI44,IFNB1,778
IFI44,RSAD2,983
IFI44,IFIT1,974
IFI44,IFI27,945
IFI44L,RSAD2,999
IFI44L,IRF9,784
IFI44L,IFIT1,967
IFI44L,IFI27,977
IFI44L,IFITM1,795
IFI44L,IFI44,999
IFI44L,MX1,965
IFI44L,OAS1,955
IFI44L,STAT1,870
IFI44L,XAF1,981
IFI44L,ISG15,963
IFI44L,TRIM22,871
IFI44L,CXCL10,772
IFI44L,CMPK2,855
IFI44L,IFIT3,982
IFI44L,MX2,837
IFI44L,IFITM3,846
CTH,SDS,914
CTH,MOCOS,846
CTH,NOS3,788
CTH,DGUOK,851
SRSF11,CDC40,856
SRSF11,SRSF7,962
SRSF11,JMJD6,739
SRSF11,NCBP2,721
SRSF11,HNRNPDL,789
SRSF11,NKTR,803
SRSF11,PRPF38B,758
SRSF11,SRSF1,942
SRSF11,UPF3B,911
SRSF11,SRSF2,912
SRSF11,ARGLU1,782
SRSF11,PNISR,945
SRSF11,LUC7L3,915
SRSF11,RNPS1,982
GADD45A,FOXO3,752
GADD45A,SESN1,700
GADD45A,GADD45G,959
GADD45A,GADD45B,965
GADD45A,PRMT1,761
GADD45A,PCNA,987
WDR78,NME8,773
EFHC1,CCDC173,829
EFHC1,ENKUR,921
GNAS,GNGT2,949
GNAS,PRKACB,824
GNAS,RAMP1,980
GNAS,GNAL,975
GNAS,FPR1,911
GNAS,GNG7,964
GNAS,GNG2,997
GNAS,SCT,928
GNAS,CRHR1,997
GNAS,VIPR2,994
GNAS,ADRB2,993
GNAS,GNG3,967
GNAS,PTGER4,986
GNAS,KRAS,792
GNAS,F2R,901
GNAS,GIPR,994
GNAS,GNG11,950
GNAS,MAGED2,800
GNAS,IGLL5,800
GNAS,GALR2,917
GNAS,JMJD7-PLA2G4B,900
GNAS,BRAF,761
GNAS,OPRM1,920
XPNPEP2,MME,936
XPNPEP2,DPP4,946
OCRL,INPP4B,939
OCRL,PLCD1,785
OCRL,APPL1,973
OCRL,RAB14,717
SH2D1A,SLAMF1,999
SH2D1A,KLRD1,743
SH2D1A,TRAT1,850
SH2D1A,GZMA,791
SH2D1A,CD3E,710
SH2D1A,CD40LG,779
SH2D1A,LY9,980
SH2D1A,GZMK,737
SH2D1A,ICOS,819
SH2D1A,CD6,781
SH2D1A,CD3G,769
SH2D1A,FYN,999
SH2D1A,CD8A,750
SH2D1A,CD247,842
SH2D1A,IFNG,799
SH2D1A,SLAMF7,834
SH2D1A,CD2,873
SH2D1A,CD244,999
SH2D1A,LCK,890
ZBP1,CASP8,823
JUN,MAZ,702
JUN,CCND1,919
JUN,YY1,852
JUN,BATF,997
JUN,FOXO3,773
JUN,IFNG,711
JUN,FOS,999
JUN,MAFB,991
JUN,CXCL1,952
JUN,CCL5,953
JUN,RPS6KB1,959
JUN,IRF1,919
JUN,MMP9,866
JUN,TIMP1,701
JUN,EGR2,888
JUN,MAP2K1,808
JUN,HMOX1,798
JUN,SNAI1,823
JUN,ERBB2,759
JUN,MAP3K5,858
JUN,MAF,993
JUN,FASLG,724
JUN,NFATC2,998
JUN,MTA1,737
JUN,CXCL3,932
JUN,CEBPD,734
JUN,KLF2,720
JUN,IL2,734
JUN,BCL2,927
JUN,MYC,970
JUN,ETS1,873
JUN,CDK4,759
JUN,PARP1,805
JUN,CDK6,787
JUN,CASP3,809
JUN,ACTB,806
JUN,GADD45B,702
JUN,STAT1,910
JUN,CRBN,710
JUN,KLF6,822
JUN,IL1B,987
JUN,TNF,989
JUN,DET1,741
JUN,PRKACB,963
JUN,EZH2,852
JUN,STAT3,995
JUN,CYCS,829
JUN,ATF2,999
JUN,IL6,989
JUN,CXCL2,953
JUN,NR3C1,961
JUN,EGF,890
JUN,NR4A1,825
JUN,DUSP1,911
JUN,GATA2,854
JUN,CASP8,782
JUN,SMAD3,997
JUN,MAP3K1,872
JUN,CCL2,980
JUN,ITCH,900
JUN,GATA3,897
JUN,IGFBP7,850
PDLIM1,STK35,957
MCTS1,RPS18,809
MCTS1,RPS6,819
MCTS1,CUL4B,861
MCTS1,RPS4X,828
MCTS1,DENR,999
RCAN2,PPP3CA,946
RNF113A,PPIE,848
RNF113A,SRRT,805
RNF113A,BCAS2,827
RNF113A,SF3B3,996
RNF113A,LSM2,908
RNF113A,TXNL4A,912
RNF113A,CDC40,987
RNF113A,CCDC12,848
RNF113A,CWC22,999
RNF113A,LSM6,906
RNF113A,PIH1D1,757
KCNG1,FMR1,876
KCNG1,RPS18,711
ADNP,CBX1,848
ADNP,CHD8,835
PTGDS,AKR1C3,944
PTGDS,HPGDS,991
PTGDS,PTGDR,888
UBAC1,OXA1L,718
IFIT1,ISG20,759
IFIT1,CCL5,748
IFIT1,IFI27,934
IFIT1,RSAD2,970
IFIT1,IFI44,974
IFIT1,IRF1,716
IFIT1,IFNB1,901
IFIT1,IFITM1,877
IFIT1,STAT2,887
IFIT1,JAK1,715
IFIT1,IFITM3,866
IFIT1,IFIT3,999
IFIT1,IFI44L,967
IFIT1,EIF2AK1,903
IFIT1,IRF9,949
IFIT1,XAF1,920
IFIT1,STAT1,945
IFIT1,MX1,989
IFIT1,OAS1,960
IFIT1,CXCL10,910
IFIT1,ISG15,993
IFIT1,MX2,961
IFIT1,CMPK2,830
FCN1,KIR3DL1,809
FCN1,CFP,809
FCN1,PTX3,982
IFIT3,IFITM1,860
IFIT3,IFNB1,774
IFIT3,IFI44,984
IFIT3,IRF1,723
IFIT3,IFI27,904
IFIT3,ISG20,703
IFIT3,RSAD2,999
IFIT3,IFIT1,999
IFIT3,IFITM3,923
IFIT3,STAT2,914
IFIT3,XAF1,938
IFIT3,MX1,972
IFIT3,OAS1,947
IFIT3,STAT1,985
IFIT3,IRF9,941
IFIT3,IFI44L,982
IFIT3,CMPK2,904
IFIT3,MX2,888
IFIT3,IL6,718
IFIT3,TRIM22,828
IFIT3,ISG15,976
IFIT3,CXCL10,829
CMPK1,CTPS1,706
CMPK1,CMPK2,942
CMPK1,DGUOK,749
PREX1,GNGT2,909
PREX1,GNG7,902
PREX1,GNG2,981
PREX1,GNG3,902
PREX1,RAC2,975
PREX1,GNG11,901
PREX1,PIK3R1,916
SURF2,SURF6,847
LURAP1,MYO18A,746
SURF6,UTP3,874
SURF6,BRIX1,960
SURF6,POLR1D,738
SURF6,C7orf50,751
SURF6,CEBPZ,902
SURF6,WDR74,948
SURF6,NOL10,856
SURF6,LYAR,878
SURF6,MPHOSPH10,739
SURF6,SURF2,847
SURF6,MRTO4,874
SURF6,DDX55,716
SURF6,NGDN,871
SURF6,BYSL,908
CCSER2,NDEL1,825
ATG4A,FBXO8,783
ATG4A,WIPI1,767
ATG4A,GABARAPL1,996
ATG4A,ATG10,864
MMP9,STAT1,727
MMP9,TNF,930
MMP9,IL1B,949
MMP9,CXCL5,830
MMP9,THBS1,997
MMP9,CLDN5,756
MMP9,NOS3,730
MMP9,BCL2,804
MMP9,MYC,704
MMP9,ACTB,778
MMP9,COL1A1,840
MMP9,ECM1,760
MMP9,CASP3,806
MMP9,CASP8,712
MMP9,CCL2,809
MMP9,LCN2,998
MMP9,EDN1,963
MMP9,SPP1,947
MMP9,APOE,769
MMP9,STAT3,890
MMP9,CYCS,731
MMP9,JUN,866
MMP9,CXCL10,868
MMP9,ZEB1,703
MMP9,EGF,741
MMP9,IL6,959
MMP9,PLAUR,772
MMP9,TIMP1,999
MMP9,VCAN,783
MMP9,DCSTAMP,753
MMP9,CCND1,799
MMP9,CXCL13,701
MMP9,IFNG,751
MMP9,CTSB,897
MMP9,CCL5,813
MMP9,CXCL1,714
MMP9,MMP7,883
MMP9,CLU,718
MMP9,ACP5,748
MMP9,S100A12,707
MMP9,SNAI1,787
MMP9,LGALS3,824
POLR3A,RPL3,795
POLR3A,EIF5B,817
POLR3A,PIH1D1,828
POLR3A,ZNRD1,730
POLR3A,MRPL1,749
POLR3A,GTF3C1,820
POLR3A,TWISTNB,922
POLR3A,POLR1D,999
POLR3A,WDR36,715
POLR3A,MRTO4,852
POLR3A,POLR3GL,998
POLR3A,IMP3,884
POLR3A,RPS18,907
POLR3A,MRPS16,734
POLR3A,POLR2B,950
POLR3A,POLR3G,999
POLR3A,POLR2C,970
POLR3A,POLR2K,997
POLR3A,CD74,808
POLR3A,MRPL17,949
POLR3A,GTF3C2,862
TSC22D3,TSC22D1,816
TSC22D3,TTLL5,713
TSC22D3,FOS,708
TSC22D3,DUSP1,740
TSC22D3,NR3C1,788
NCS1,KCND3,788
C9orf78,CDC40,819
CTSA,CTSB,765
CTSA,CTSD,824
ERMAP,PLIN2,923
TNNC2,TPM1,823
TNNC2,NEB,838
NUP188,NUP54,981
NUP188,USP48,724
NUP188,NUP35,999
STK4,CASP3,950
STK4,RASSF1,998
STK4,FOXO3,966
PPIE,USB1,787
PPIE,BCAS2,996
PPIE,SF3B3,858
PPIE,PPIG,858
PPIE,CCDC12,794
PPIE,KMT2A,986
PPIE,CWC22,983
PPIE,RNF113A,848
PPIE,WDR70,833
PPIE,CDC40,992
ADA,NT5C3B,922
ADA,ADARB2,887
ADA,ADARB1,833
ADA,ADK,992
ADA,PKIG,771
ADA,DPP4,999
PKIG,ADA,771
PKIG,PRKACB,764
MRPS16,MRPL34,993
MRPS16,POLR3A,734
MRPS16,SRP54,835
MRPS16,RPL3,970
MRPS16,EIF5B,903
MRPS16,HMGN2,904
MRPS16,PEBP1,795
MRPS16,MRPL48,904
MRPS16,MRPL10,976
MRPS16,MRPL1,996
MRPS16,SOD2,832
MRPS16,METTL17,972
MRPS16,OXA1L,904
MRPS16,EIF5A,892
MRPS16,MRPL35,892
MRPS16,IMP3,983
MRPS16,MRPS30,977
MRPS16,MRTO4,984
MRPS16,MRPL49,994
MRPS16,PTCD3,977
MRPS16,RPS18,998
MRPS16,NOA1,830
MRPS16,POLR2C,977
MRPS16,EIF5A2,889
MRPS16,MRPL18,885
MRPS16,CD74,970
MRPS16,POLR2B,811
MRPS16,MRPS23,994
MRPS16,MTIF3,928
MRPS16,MRPS6,999
MRPS16,MRPL17,999
DNAJC9,CDC37,910
DNAJC9,FAM149B1,967
DNAJC9,CCT6A,947
DNAJC9,BAG3,745
DNAJC9,SDF2L1,745
DNAJC9,CCT2,948
DNAJC9,HSPA14,706
DNAJC9,TCP1,943
DNAJC9,CCT4,948
SYTL4,RAB27A,999
SYTL4,RAB27B,937
SYTL4,STX1A,879
LCN2,CCL2,781
LCN2,IGFBP7,720
LCN2,STAT3,744
LCN2,SPP1,743
LCN2,IL6,885
LCN2,CTLA4,988
LCN2,IL1B,761
LCN2,MMP9,998
LCN2,TIMP1,850
LCN2,B2M,742
LCN2,IFNG,725
RPA4,POLD3,929
RPA4,BLM,747
RPA4,RMI2,704
RPA4,TOP3A,764
RPA4,PCNA,905
RPA4,POLD1,936
MCU,MICU3,951
MCU,LETM1,766
MCU,ITPR3,884
ZC3H12A,CCL2,737
ZC3H12A,UPF1,730
ZC3H12A,IL6,825
ZC3H12A,IL1B,720
PPA1,ATP6V0A4,758
PPA1,GPI,791
TSPAN15,CD9,712
CYSLTR1,ALOX5AP,787
CYSLTR1,CYSLTR2,976
MAFB,CTCF,857
MAFB,EGR2,729
MAFB,FOS,983
MAFB,MAF,746
MAFB,IRF6,806
MAFB,ETS1,870
MAFB,IRF8,763
MAFB,JUN,991
TRAF3IP1,IFT88,993
TRAF3IP1,PDE4B,723
TRAF3IP1,RABEP1,948
TRAF3IP1,IFT27,998
ATRX,ASF1A,701
ATRX,TERF1,753
ATRX,STAG2,730
ATRX,BLM,710
ATRX,SUV39H1,728
ATRX,BCLAF1,769
ATRX,PHIP,742
ATRX,SETD2,762
ATRX,EZH2,933
GLO1,SDS,824
GLO1,GSR,779
GLO1,AK1,732
PIM1,PIM2,924
PIM1,STAT3,733
PIM1,DCP1A,849
PIM1,MYC,796
PIM1,DDX6,862
PIM1,STAT5B,821
KPNA6,STAT1,724
KPNA6,KPNA1,887
KPNA6,NCBP2,801
KPNA6,KPNA2,720
RPS4X,HMGN2,776
RPS4X,HBA2,908
RPS4X,RPL39L,930
RPS4X,SRP54,831
RPS4X,DENR,920
RPS4X,EIF3J,902
RPS4X,EIF5B,950
RPS4X,MPHOSPH10,952
RPS4X,LTV1,955
RPS4X,MCTS1,828
RPS4X,LYAR,806
RPS4X,RPL3,997
RPS4X,HBA1,909
RPS4X,CCT2,723
RPS4X,NOL10,922
RPS4X,GSPT1,920
RPS4X,CCT4,764
RPS4X,WDR36,923
RPS4X,EIF5A,964
RPS4X,UTP3,922
RPS4X,MRPL1,820
RPS4X,RPS18,999
RPS4X,BYSL,983
RPS4X,NGDN,922
RPS4X,ISG15,778
RPS4X,IMP3,977
RPS4X,NOP58,969
RPS4X,MRTO4,871
RPS4X,DIMT1,884
RPS4X,EIF3B,975
RPS4X,RPS6,999
RPS4X,EIF5A2,757
RPS4X,CD74,869
RPS4X,PNO1,949
CXCR3,IL6,759
CXCR3,CXCL2,962
CXCR3,CXCL9,999
CXCR3,IL7R,733
CXCR3,CXCL10,999
CXCR3,ICOS,749
CXCR3,XCL2,824
CXCR3,CCL22,941
CXCR3,CD27,863
CXCR3,TIGIT,785
CXCR3,LAG3,803
CXCR3,CXCL16,980
CXCR3,GZMB,767
CXCR3,TBX21,831
CXCR3,ACKR3,729
CXCR3,PPBP,906
CXCR3,IL2RB,716
CXCR3,CCL3,997
CXCR3,CCL2,998
CXCR3,CXCL3,895
CXCR3,CCL4,995
CXCR3,CCL20,993
CXCR3,CXCL11,999
CXCR3,XCL1,851
CXCR3,CCL18,787
CXCR3,CXCL1,954
CXCR3,CCL5,999
CXCR3,CCL8,955
CXCR3,CCL19,987
CXCR3,IFNG,914
CXCR3,CCL7,901
CXCR3,ITGA4,717
CXCR3,CCL26,905
CXCR3,PF4,999
CXCR3,CD8A,910
CXCR3,IL2,721
CXCR3,CCL15,744
CXCR3,CXCL13,997
CXCR3,PDCD1,715
CXCR3,CCL3L1,854
CXCR3,CCL13,903
CXCR3,CD40LG,730
CXCR3,CXCL5,923
CXCR3,IL1B,843
CXCR3,TNF,817
CXCR3,CXCR6,927
CXCR3,CD19,715
CXCR3,CD69,741
CXCR3,CTLA4,737
CXCR3,PRF1,737
CXCR3,JAK2,754
RAB14,GDI1,875
RAB14,RAB11FIP1,701
RAB14,EXOC5,754
RAB14,RUFY1,849
RAB14,OCRL,717
CNTRL,CEP128,960
CNTRL,CEP250,837
CNTRL,KIF2A,779
ZWINT,TK1,898
ZWINT,TRIM28,801
ZWINT,UBE2C,878
ZWINT,SMC4,711
ZWINT,NUDC,818
ZWINT,KNTC1,927
ZWINT,CENPC,890
ZWINT,KIF4A,848
ZWINT,CENPF,953
ZWINT,BUB1,991
ZWINT,RRM2,942
ZWINT,NDC80,991
ZWINT,TOP2A,875
ZWINT,ZWILCH,939
CD52,CD19,733
CD52,CD3E,846
CD52,CD2,871
PDIK1L,PIK3R4,710
PAFAH2,PLA2G7,910
PAFAH2,PLA2G12A,700
PAFAH2,JMJD7-PLA2G4B,705
PAFAH2,CHPT1,913
ITPR3,MCU,884
ITPR3,HSPA5,728
ITPR3,RMDN3,778
ITPR3,HTT,863
ITPR3,PPIF,904
ITPR3,PRKACB,968
ITPR3,BANK1,734
ITPR3,CYCS,979
ITPR3,PLCD1,935
ITPR3,BCL2,993
LDLRAP1,APOE,731
KIF4A,FAM83D,828
KIF4A,ANLN,782
KIF4A,CENPF,879
KIF4A,BUB1,952
KIF4A,SMC2,774
KIF4A,TOP2A,915
KIF4A,RRM2,927
KIF4A,NDC80,821
KIF4A,KIF18A,812
KIF4A,UBE2C,905
KIF4A,TK1,718
KIF4A,ZWINT,848
KIF4A,SMC4,725
TXN,RRM1,856
TXN,PRDX5,981
TXN,TXNIP,999
TXN,CASP3,857
TXN,RRM2,885
TXN,PRDX6,818
TXN,HSPE1,810
TXN,CYCS,735
TXN,NME8,747
TXN,GSR,916
TXN,SOD2,728
TXN,HSPA5,724
TXN,HMOX1,774
TXN,MAP3K5,999
PARD3,PARD6G,996
PARD3,PRKCI,999
PARD3,GPSM2,816
PARD3,MARK2,706
PARD3,RAC2,928
PARD3,JAM2,959
HLA-DMA,HLA-DQA1,904
HLA-DMA,HLA-DRB1,999
HLA-DMA,HLA-DQB1,950
HLA-DMA,HLA-DPB1,994
HLA-DMA,CD74,994
HLA-DMA,HLA-DRA,999
HLA-DMA,CD247,922
HLA-DMA,B2M,838
HLA-DMA,HLA-DPA1,999
HLA-DMA,HLA-DOB,996
HLA-DMA,HLA-DRB5,927
HLA-DMA,HLA-DMB,999
TEX10,TAF7,900
TEX10,WDR36,743
TEX10,KMT2A,904
TEX10,RPL39L,708
TEX10,RUVBL1,911
TEX10,CHD8,908
TEX10,RPL3,737
HLA-DQB1,HLA-DQA1,999
HLA-DQB1,HLA-DRB1,750
HLA-DQB1,ZAP70,720
HLA-DQB1,HLA-DMA,950
HLA-DQB1,HCRT,986
HLA-DQB1,CD3E,758
HLA-DQB1,PTPN22,847
HLA-DQB1,CD74,997
HLA-DQB1,HLA-DPB1,765
HLA-DQB1,CD3G,753
HLA-DQB1,HLA-DRA,976
HLA-DQB1,TNFRSF25,886
HLA-DQB1,HLA-DRB5,763
HLA-DQB1,HLA-DOB,756
HLA-DQB1,HLA-DPA1,915
HLA-DQB1,LCK,791
